source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009
235323736345986176,0,3.0159028041085835e-15,-1.2545869257040377e-13,1.3015356554256502e-14,-1.7749298613727898e-13,7.079914991793661e-15,-5.652694460425373e-14,1.028276357445357e-15,-5.716492086192744e-15,3.999267587020383e-17,-1.6864875639561415e-16
236173899353193472,0,1.3952340532865777e-14,-4.923327023008866e-13,6.019617033952932e-14,-6.959475665126937e-13,3.2585298479699965e-14,-2.2143277495429336e-13,4.707807751948846e-15,-2.237230938208464e-14,1.822213474937605e-16,-6.594328040293807e-16
236895144624064640,0,1.388231968496225e-15,-2.4146706279073173e-14,5.836091939094952e-15,-3.3967721513698875e-14,3.098842312226716e-15,-1.0766126467388292e-14,4.405893046195093e-16,-1.08402338781876e-15,1.681424648027474e-17,-3.184808029741812e-17
237133566847520000,0,7.797795508381956e-15,-2.8698217799584163e-13,3.364258880301404e-14,-4.0513019868865223e-13,1.8225843323725546e-14,-1.2872923302251745e-13,2.6360381366755375e-15,-1.2988075112448296e-14,1.0214865851558381e-16,-3.822755199161409e-16
237331822538478592,0,8.370488080214523e-15,-2.4236358785642724e-13,3.581760809463793e-14,-3.41838752772406e-13,1.9240363285487297e-14,-1.0853163096054005e-13,2.760004304211746e-15,-1.094226867630159e-14,1.0611432512859562e-16,-3.2184774999644924e-16
238611138677074560,0,1.49291280233784e-15,-9.951501716935752e-15,6.359902004041488e-15,-1.4356999119375164e-14,3.4032108169306726e-15,-4.663348935130596e-15,4.861651495890609e-16,-4.808317293194859e-16,1.861027663382159e-17,-1.4458242439528786e-17
239183090879100160,0,2.501943327536077e-15,-7.402695617358279e-14,1.0645027916108533e-14,-1.0434578031612387e-13,5.686741034629721e-15,-3.311362296388578e-14,8.118240045887468e-16,-3.33752467933408e-15,3.1083652880969164e-17,-9.815229201379273e-17
239492156726524544,1,4.199644221224325e-15,-7.637964400009985e-14,1.77546547063284e-14,-1.0815582080358259e-13,9.512311103261672e-15,-3.4515413107657406e-14,1.3661641368614135e-15,-3.499453438223105e-15,5.26961512543419e-17,-1.0352905072535154e-16
240035968305378176,0,1.0135283948429855e-14,-2.930914580906613e-13,4.33765480793799e-14,-4.1413942508796e-13,2.3371451176098183e-14,-1.3175515150057428e-13,3.3671400922816797e-15,-1.3312083665007824e-14,1.301055013913403e-16,-3.9240181582110884e-16
240432239167960320,0,1.1407851396905044e-14,-2.1185995096825094e-13,4.8840724919663187e-14,-2.999673405922091e-13,2.6245029218012387e-14,-9.56109125110113e-14,3.766290681640851e-15,-9.677169436102965e-15,1.4487336201386048e-16,-2.8573222373998394e-16
