source_id,y,c000,c001,c002,c003,c004,c005
326527401235564672,0,0.4222483030357282,-0.7012722641521834,0.5066686641113218,-0.2534362399747668,0.0938299126675677,-0.013284076114493469
330722897089067392,1,0.45436193141883935,-0.7254158680674482,0.4809023046344893,-0.1849432534181191,0.02242077900155462,0.036787616321450854
331954247033853568,0,0.3845535836795972,-0.68319032289265,0.5312890912312255,-0.29703505953856507,0.11840722963703794,-0.02917750671865201
332606704106366848,0,0.42880104172120315,-0.7107244107620541,0.4997281755942481,-0.23603326344654366,0.0736778292244708,-0.011493698731499868
333636534183932416,1,0.428365855383633,-0.7072743054757922,0.4997292380956081,-0.24319736919677928,0.08364024056240013,-0.019894449527354915
337748329714767104,0,0.44325372513046013,-0.7051331542958208,0.4873403529092991,-0.24264468740435471,0.09565869758763702,-0.028030689383537505
341195058150383104,0,0.4361144945745266,-0.7134921670888259,0.49493352549746683,-0.22718620522629515,0.06444018378142602,-0.002787711002985503
345949758745792000,0,0.4259700686617286,-0.7115560734198342,0.5008447854238057,-0.24052276591896085,0.05950415612287178,-0.00010186387756662422
346721341030064640,0,0.41601898802485454,-0.694735294489575,0.5116937587905585,-0.2627598860443717,0.11263484800453104,-0.026668384071669972
347453684494319104,0,0.47413779458669025,-0.7371094151882134,0.45459231288503876,-0.14995995048943148,-0.016784407402447677,0.049388133884025825
351633546665907200,0,0.47267893203306044,-0.735190272529908,0.4584075598642633,-0.14836145825020552,-0.015288309876184156,0.06072515735491523
352951036474046848,0,0.4859575408131386,-0.7379130187866163,0.44374597186200054,-0.13700961955772847,-0.02400998656964745,0.0554169864020968
355574058902192768,0,0.49164970053241513,-0.7289090769362948,0.4412481148628646,-0.17746194943452992,0.02660493922899023,-0.008465480952160617
357580873780641920,0,0.48090413885387,-0.7293464964355865,0.4537424980010325,-0.17336859678889227,0.02507473556532219,0.014738729996692151
360511037906831872,0,0.46005620597257907,-0.7248500391746949,0.47430810955810365,-0.19157954046313377,0.026329419387633737,0.02401180152803155
363795760175504768,0,0.42740826467603477,-0.7123587833007948,0.5028627382187543,-0.23126890723255494,0.05793670468235378,0.012419196833052914
364742852004132736,0,0.42520448610420397,-0.709408642427438,0.5046084593267915,-0.23706826654201676,0.07130231369482679,-0.005044093822385389
365002268028633600,0,0.4469088181202366,-0.7078722613317018,0.48366081655995097,-0.23804952543670013,0.08902216394799031,-0.025866236940398107
365939429892433920,0,0.436768909233698,-0.7136217216721326,0.48482434635889776,-0.2417433579847631,0.07100926143924172,-0.037949244027764645
368263110278860544,0,0.41325598532462465,-0.699745597989835,0.5125380938536545,-0.2598548385725654,0.09419094089264268,-0.02199592144623557
368884712306195584,0,0.45584304848214424,-0.7264882178837471,0.478519025306659,-0.18190665201165834,0.016237319423881673,0.045692956328127816
369573831218501376,0,0.456454304988449,-0.727706724251107,0.4755864091055385,-0.1859910576841631,0.017934281352273318,0.03155386545636624
369576820516013824,0,0.4315557475029026,-0.7176158672363423,0.4980058729731245,-0.22001001322994498,0.04747638734085889,0.010901426316750428
369621277722573568,0,0.45069976716592913,-0.7255194745874856,0.4828612381295648,-0.18904630963330826,0.018236824803269068,0.03556891364635664
371004673803838080,0,0.4536061135721836,-0.7270145071618668,0.47764076362310115,-0.19038092969556972,0.020332866797476205,0.02987268263338585
371711041304831616,0,0.4537727573601164,-0.7288453771274754,0.4760890343443917,-0.1861847640858611,0.004546780133879811,0.039095942339789164
374540943716955392,0,0.5086577397774275,-0.7461028195155229,0.4078553221155753,-0.10088005886898822,-0.06286155835605829,0.0642149585466161
