source_id,y,c000,c001,c002
921311411737108480,1,0.704691622286146,-0.6512808131566553,0.28150136748109345
921531554580422016,0,0.5679037634961741,-0.7175365242581394,0.40326994899500035
922207131460711040,1,0.5847847474650851,-0.737929289744203,0.3368785574503263
923503803562868608,1,0.6861255302923794,-0.6903856116514153,0.22934573007950737
927227948229851392,0,0.5843660798481751,-0.731120525525883,0.3521066058420839
930163614211158528,0,0.5743466511156972,-0.7322098421758324,0.366052825932305
930769616916994048,0,0.5795370727421066,-0.7341145129896578,0.35385401387502696
932581646439511040,0,0.5761246698964625,-0.7325177711186069,0.36262663957867214
933799149409100160,0,0.586417100700443,-0.735077249388668,0.340259344379073
935406944646293376,0,0.5732853118516043,-0.7279857567099954,0.37600623564321933
937248901501446272,0,0.5981584659828197,-0.7282311687718225,0.33449336974341515
937565831431448192,0,0.5637054517812327,-0.72923535693877,0.38788137081136154
940739915343553664,0,0.586774057784687,-0.7344373229499488,0.3410249606245931
940834164104723584,0,0.5816581869285015,-0.7334387904663143,0.35176880790990855
942463434178440576,0,0.6078640600710947,-0.7302166689408329,0.3119052754841419
943819308110646144,0,0.5873135356442701,-0.7272201994245504,0.3552655237958558
944002617314641152,1,0.7028293617050019,-0.6680044451013099,0.24454232690933234
944390774983674496,0,0.582390235204061,-0.726961345650678,0.3637977678171129
944892878136403712,0,0.5980888989040983,-0.7323312956952978,0.325546528706619
946335952787500672,0,0.5782910472570184,-0.7375145614581808,0.3487860896015324
948264290024452224,0,0.5808643582395028,-0.7405397657269336,0.3379311360382598
948767385313600128,1,0.5910189145472141,-0.7154206253731322,0.37265261496217783
949617548319629824,0,0.5634563824486124,-0.72365531678544,0.3985472212499887
950627174872167808,0,0.5599489123867565,-0.7236557232417531,0.4034595515492769
953141929764017408,0,0.5848339272333124,-0.7238019945973914,0.36616929168582474
958032042088084992,0,0.5922481422363232,-0.7200003776036881,0.3617203260368025
960904069540367232,0,0.6077598340845323,-0.7229286022535635,0.32863691228657027
962707642270976128,0,0.5711120739617473,-0.7220858794139386,0.39041385954664887
963881581386403072,0,0.5890924128126155,-0.7324304766812885,0.3413439995005498
