source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015
162522700650966400,0,0.49040792477452333,-0.7346498505058522,0.4322146130090955,-0.1379010347615569,-0.02473900446634085,0.0537491208335403,-0.05118382828362941,0.010477548964474984,0.011409258189074808,-0.03667254923038721,0.05194434834101975,-0.03661750243196521,0.03275949504484045,0.008500942101867585,0.006768249933524889,0.03205595347116225
163016106492676352,0,0.5693894862731421,-0.7279009388833892,0.35342591650635197,-0.04820840811301108,-0.050919051299649125,0.06853240068324282,-0.029616982294871533,0.003524137691895694,0.022988219586489222,-0.043495442588649756,0.05554643593166325,-0.06110923973293763,0.018284100498732775,-0.016931130980167335,-0.025886055801339385,-0.0034300443581243042
163565999746075264,1,0.5614359864713986,-0.7134623956299332,0.3900065572093222,-0.14089191512633178,0.016323674906679533,0.006012067687271505,-0.02032793470595577,0.0016118238613282547,0.0019663332594137984,-0.016459058976670497,0.026924259383656654,-0.013081682435976542,0.007826930436509014,0.02408943273126041,-2.5773637592024478e-05,0.03570141391450613
165712109004835712,0,0.6180199572582579,-0.7040852463131279,0.29912318317181535,-0.02105334307253522,-0.03475605831507845,0.035226001528487524,0.012999184359654933,-0.0258302092080822,0.0354202930435596,-0.07393994535452139,0.052097679564641675,-0.09839425427351356,-0.007151442304998517,-0.05874232756086409,-0.04359112842252262,-0.06777198753495144
165787700429000064,0,0.5950187223650111,-0.6869310615397528,0.23811192356042674,0.036275160356976664,-0.1444665507585277,0.07228612800169572,-0.04531046106496153,-0.06718804317305983,0.06083560825627254,-0.15010449038638635,0.1413048810279224,-0.1630425595550384,0.08695767116386371,-0.053271678373115215,0.014118770260650245,-0.004582450247812824
169258102725227008,0,0.5436654090179156,-0.725438280335962,0.3928899899182713,-0.13165245886667887,0.022324709139242623,0.00811428626303175,-0.00988653434992853,0.009344233240538704,0.00252688190474115,-0.020024290585709592,0.04236891586912098,-0.03790841985976967,0.033784452458363,-0.010997519416673936,0.024728071593221962,-0.014480157498622602
170774775937432832,0,0.6034339183757046,-0.7212852677054159,0.2963947803571274,-0.02390017253000244,-0.08155523140543725,0.06143378741184917,-0.053759017179615065,-0.0030529424140959683,0.01463277732839765,-0.05903562447343577,0.059788514221077504,-0.06155359670131569,0.009578042797504589,0.02801450686590788,-0.014945159912700571,0.04131007324570562
176164272695455744,1,0.5264711508240195,-0.7133491879219478,0.4136657879488872,-0.15432470332224554,0.049708751304616,0.015766494040650895,-0.005890921928500779,0.06989247930081041,-0.03423440323280547,0.08599813563614615,0.0038806751290133964,0.02670249056895624,0.001657211220601399,0.0211629854165729,-0.0336389597563106,0.02254788455216117
176209799348981376,0,0.5747659306985897,-0.717090090276534,0.3751563492436723,-0.10134541222825338,0.019892864780928048,0.018856826172920126,0.0033691795381998327,0.008168316754003925,0.007181214799073519,-0.015684959102787124,0.028305317611543555,-0.034619795996013024,-0.007093005374609655,0.008613831667756795,-0.0340125494015397,-0.002167542382471069
177389712764641920,0,0.6042313113426016,-0.7076693862163359,0.33930236138116887,-0.10516531843314636,0.04804225818804873,-0.020911917718353858,0.00855139818312552,0.03000948459774455,-0.009126738547859841,0.005603125856286174,0.03948920554042218,-0.0296398195150268,0.02892380330345244,-0.005911990172309775,0.01812974121698752,-0.021232732780510123
181774221540061824,0,0.6454581268208297,-0.6999390580137264,0.24952313698296683,0.03342592479192353,-0.09144717789419278,0.06901674880054937,-0.03773453534488549,0.0034040788621135434,0.02524211007613633,-0.06245082442324796,0.07065060331840319,-0.07236123622470778,0.015098992643548323,-0.005670162899508008,-0.015339025964410856,-0.01638018578125369
184468780942344960,0,0.49553281445928943,-0.7325750781186524,0.4313621004169442,-0.13571581824336992,-0.013312751284980296,0.042957088587436874,-0.031853830514914604,-0.003461886556809404,0.02590505119254639,-0.051390634501051836,0.04973455818829537,-0.03812177226610643,0.0017689199319509887,0.02303306094607251,-0.034803157749088966,0.03543969777027961
189831438452843008,0,0.6067826839775912,-0.7206185426807211,0.3120360402965438,-0.032400866050177425,-0.054663048835426296,0.045150683334594884,-0.03149785216765402,0.0029000281756240776,0.009921062682510098,-0.04694914774321917,0.03986067116658707,-0.05331093877092079,-0.010473224944566794,-4.5209037224641874e-05,-0.035144109843749514,0.001359278631578353
190164354254168192,0,0.5422059118689122,-0.7247760290112564,0.3997385493176802,-0.13526564530742463,0.0331897524490249,-0.0015142820103788758,0.00071524569139292,0.011635774328619364,-0.003091556051636405,-2.0248630996539504e-05,0.02636003459838997,-0.022451942807388957,0.012055427285409195,0.005059639678424042,0.0017674251442900833,0.0015628162867482585
