source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014
184468780942344960,0,0.49601206708030265,-0.733023395866335,0.43177929058316245,-0.13523741741264106,-0.013325626660254598,0.04396386631386936,-0.03188463782235986,-0.002134871347320495,0.02593010516136176,-0.0497318848830545,0.049782658771486035,-0.036055819306541496,0.0017706307359344824,0.02557203497472806,-0.03483681748682302
189831438452843008,0,0.6067914269652462,-0.7206189559181646,0.312040536349778,-0.032377971924998666,-0.054663836462322896,0.045188319835054024,-0.03149830601273109,0.0029510470689629075,0.009921205632744534,-0.046884359449886344,0.03986124550953295,-0.05323113058520031,-0.010473375850780663,5.122559578019863e-05,-0.035144616226891925
190164354254168192,0,0.5422135293513136,-0.7247747485518197,0.39974416526781725,-0.13524068662955682,0.03319021873378655,-0.0014717791108113574,0.0007152557399197256,0.011694548171539912,-0.003091599485089303,5.5018489921416526e-05,0.02636040493204755,-0.022359616482372686,0.012055596652807374,0.005170586174025838,0.0017674499749438758
190970433715259904,0,0.46956674742755367,-0.7138498293864649,0.46608166351715946,-0.2123323246635346,0.07880849723171972,-0.023399571335099737,0.006867822089096074,0.0032264751293022793,-0.0030299674586870533,-0.002574474369069281,0.014440428290508801,-0.020359257739907027,0.01072148732985835,-0.004947643127191004,-0.003768010827295752
191727718051389312,0,0.5325060602311659,-0.7319328321692158,0.4000545333376164,-0.12455557241171619,0.003465526304947265,0.013493530574534514,-0.007313800379558505,-0.015126616421931357,0.018100907930252624,-0.03518086951915929,0.033030837525458726,-0.04086910167874799,0.008839386324913719,0.0008022343444754047,-0.016494812169601906
195587076882426880,0,0.5895549264455875,-0.7216831784298979,0.34755493659704506,-0.07732959671270377,-0.012318711750496784,0.03958493380641385,-0.013410950490347958,0.03166325648823926,-6.897964764793565e-05,0.004057335450289001,0.03432078125994244,-0.01829023665354502,-0.0029932830831087094,0.007506710345376241,-0.018130614718729947
197796403761616256,0,0.4708621463533317,-0.6908559671976433,0.4658819942013545,-0.21062894075087368,0.10255414882692582,-0.019005714480294703,0.03184045756190055,0.029207217796540785,0.02980761012499456,0.04317671933773006,0.07380053891332224,0.014373452999999673,0.10611907533418095,0.014291818300476978,0.08354333577910875
199210757970191744,0,0.6725847835226226,-0.689410853747086,0.24596387554720187,0.0009791984745527182,-0.04998953151474203,0.04550463303230249,-0.012654072900555565,0.02044802477636731,0.01648422154496946,-0.021712704670985534,0.06075737435264964,-0.04151411218821594,0.020382772584556272,-0.0017638119053175632,0.010895184039088818
201146826149598464,0,0.5102923198268846,-0.7288240024581788,0.42766700591712653,-0.14527352306023456,0.021040677349150855,0.019426788450869332,-0.011320097969792206,0.0075093942431634815,0.014118834542128205,-0.02210468685911193,0.037558113650514216,-0.031723753840876404,0.009137803279886942,0.0037146239680911543,-0.01438563424389456
205078336132788352,0,0.5799614570782393,-0.7270916438402534,0.33128193664809885,-0.029054220602778298,-0.08157689508492119,0.07871224833234122,-0.056385968757675875,0.007014651585621191,0.008123812353426638,-0.05379140471323051,0.04795446940109468,-0.050435679741902655,0.0033313200402902334,0.014550817931914492,-0.01690755298478358
206657161813612288,0,0.5733923964538955,-0.7274338365759415,0.35860319943467395,-0.09012536317794462,-0.015142943337989436,0.01951159061170651,-0.02129497412485121,-0.0068247287223252035,-0.012950212405840775,-0.023130675231875213,0.001168660400154762,-0.03222040528602981,-0.020541793571692703,0.01045907159324669,-0.044256747853585604
