source_id,y,c000,c001,c002,c003
680914734899282560,0,0.547879529143753,-0.7561762944747502,0.34177490254583287,-0.10590254581190177
682305655764689408,0,0.5177586021549462,-0.7620063347881613,0.3603772130570756,-0.14628957565897863
683766356962547840,0,0.5119952076063554,-0.760760426299697,0.3675836506319493,-0.15487653454451178
687691269876173056,1,0.649178884131552,-0.7122036388410293,0.2621725124985591,-0.050973786493670216
689367475352913280,0,0.5048605717839837,-0.7548620518235661,0.3826723128443855,-0.1698852164168311
690001549964561792,1,0.5178280556778593,-0.7525391569957475,0.3698421987594417,-0.1695749685472456
690346315579638656,0,0.5419249181907183,-0.757671136468437,0.34626522324136383,-0.11114057396027244
693709343690705152,1,0.6127589253697413,-0.7223892846431816,0.3050077487080351,-0.0982369280896356
694109462844643072,0,0.5186751089565218,-0.7600524131263731,0.3647572593500845,-0.14229758396098108
695059062934110592,0,0.519970377071003,-0.7598158321685966,0.36280870315248487,-0.1438073470702873
697406932576439680,0,0.5477250923180549,-0.7574311357668541,0.3401305826110162,-0.10298778854214964
697707958245002880,0,0.5142751338791105,-0.7603441952163188,0.367638517553483,-0.14912984907639687
700362419831670016,0,0.505703792385601,-0.7600182476298245,0.37325473649280205,-0.1652780666700844
701197911230156672,0,0.5322015110952727,-0.7593917079149041,0.353227869985498,-0.12375725192287367
706760168755893888,0,0.5318427471933991,-0.7595077957260555,0.35292193709225506,-0.1254484229003186
710337051880367616,1,0.5440216217537283,-0.7577056212580856,0.34385190520240994,-0.10811352305338413
711773838699959296,0,0.5126727814201557,-0.7596288811125935,0.36953840092904694,-0.1535316006864833
719606175420853888,0,0.5395787132665961,-0.7609436584789685,0.3419856985561125,-0.11342549445911626
723000539612586752,1,0.6714061238682244,-0.695192080910003,0.24770736791722212,-0.06754885159489107
727435316684008832,1,0.6323045528041001,-0.7113517372664729,0.2911307962201044,-0.09701813172508568
729598330934052480,0,0.5447291819198836,-0.7526602595910024,0.3502403161842901,-0.11876183274279535
732692631532422528,0,0.5175528844987864,-0.7596090378590157,0.3653468500110256,-0.14715570167991326
739156243780100352,0,0.49951110389786696,-0.7641411846962256,0.37109238634943764,-0.16990393676211
744087553430501120,0,0.5364016904866541,-0.7576183282057644,0.35302878128570353,-0.11686904976807781
758401167599602304,1,0.5364202645712307,-0.7533372467616248,0.35188934775762704,-0.14460352462390835
759447151050019584,0,0.6019779976538608,-0.7441491526918536,0.2887278202148073,-0.02237799639491232
769397353324856448,1,0.5349499299054165,-0.749760358682672,0.3578099357133293,-0.15381816195444611
783541848870827264,0,0.5562582133576118,-0.7529575892234278,0.3396946245420995,-0.09077020965186373
785814333240812544,1,0.6997829451973034,-0.6781628162891504,0.16197245004879549,0.15544757842741214
785980977968930560,0,0.49807774001280203,-0.7577993584807154,0.3813025374859497,-0.17963037631962944
786220877662239488,0,0.5335828586279465,-0.7579205351329752,0.35412790937941674,-0.12425465464415059
795785941630955392,0,0.49838683290941366,-0.7592140743742609,0.3796330656158946,-0.17630453637282367
